r,count_on_policy,count_off_policy,expression,traversal,nmse_test,success
0.8586327479274282,1,0,"1.3272887372295372e-05 * diff3_t(u1,x1) + 0.00534687889739871 * diff2_t(u1,x1) + 10.007670402526855 * u1 + -10.042257308959961 * mul_t(u1,u1)","sub_t,add_t,diff3_t,u1,x1,sub_t,diff2_t,u1,x1,u1,mul_t,u1,u1",0.019393234,False
0.8586217070353732,1,0,"0.005346378777176142 * diff2_t(u1,x1) + -10.04239273071289 * n2_t(u1) + 5.003894329071045 * u1 + 5.003894329071045 * u1","add_t,add_t,add_t,diff2_t,u1,x1,n2_t,u1,u1,u1",0.019396849,False
0.8586217070353732,1,0,"-10.04239273071289 * n2_t(u1) + 5.003894329071045 * u1 + 0.005346378777176142 * diff2_t(u1,x1) + 5.003894329071045 * u1","add_t,n2_t,u1,add_t,add_t,u1,diff2_t,u1,x1,u1",0.019396847,False
0.8586217070353732,1,0,"0.005346378777176142 * diff2_t(u1,x1) + 5.003894329071045 * u1 + -10.04239273071289 * n2_t(u1) + 5.003894329071045 * u1","add_t,sub_t,diff2_t,u1,x1,add_t,u1,n2_t,u1,u1",0.019396847,False
0.8586217070353732,1,0,"0.005346378777176142 * diff2_t(u1,x1) + -10.04239273071289 * n2_t(u1) + 5.003894329071045 * u1 + 5.003894329071045 * u1","add_t,diff2_t,u1,x1,sub_t,n2_t,u1,add_t,u1,u1",0.019396849,False
0.8580874687596981,1,0,"-12.704841613769531 * mul_t(u1,u1) + 1.3528066873550415 * u1 + 1.3528066873550415 * u1 + 1.8729193210601807 * n3_t(u1) + 1.3528066873550415 * u1 + 1.3528066873550415 * u1 + 1.3528066873550415 * u1 + 1.3528066873550415 * u1 + 1.3528066873550415 * u1 + 1.3528066873550415 * u1 + 0.0897032842040062 * x1","sub_t,add_t,mul_t,u1,u1,u1,sub_t,add_t,u1,add_t,n3_t,u1,u1,sub_t,u1,sub_t,u1,sub_t,u1,sub_t,u1,sub_t,u1,x1",0.017635914,False
0.8580797070059153,1,0,"0.014624543488025665 * mul_t(diff_t(n2_t(n3_t(mul_t(n3_t(u1),n2_t(u1)))),x1),x1) + -10.035177230834961 * n2_t(u1) + 9.98049545288086 * u1 + 0.0867578387260437 * x1","add_t,sub_t,mul_t,diff_t,n2_t,n3_t,mul_t,n3_t,u1,n2_t,u1,x1,x1,add_t,n2_t,u1,u1,x1",0.019574907,False
0.8580689226733887,1,0,"0.09100169688463211 * x1 + 0.0035734139382839203 * diff_t(n2_t(u1),x1) + -10.051506996154785 * n2_t(u1) + 9.989456176757812 * u1","sub_t,sub_t,x1,diff_t,n2_t,u1,x1,add_t,n2_t,u1,u1",0.01957846,False
0.8580193887262084,1,0,0.08655325323343277 * x1 + -10.050629615783691 * n2_t(u1) + 4.994327068328857 * u1 + 4.994327068328857 * u1,"add_t,sub_t,x1,sub_t,n2_t,u1,u1,u1",0.01959479,False
0.8580193887262084,1,0,"0.08655325323343277 * x1 + -10.050629615783691 * mul_t(u1,u1) + 4.994327068328857 * u1 + 4.994327068328857 * u1","sub_t,add_t,x1,sub_t,mul_t,u1,u1,u1,u1",0.01959479,False
0.8580193887262084,1,0,0.08655325323343277 * x1 + -10.050629615783691 * n2_t(u1) + 4.994327068328857 * u1 + 4.994327068328857 * u1,"add_t,sub_t,x1,add_t,n2_t,u1,u1,u1",0.01959479,False
0.8580193887262084,1,0,"10.050629615783691 * mul_t(u1,sub_t(add_t(sub_t(sub_t(u1,u1),u1),u1),u1)) + 4.994327068328857 * u1 + 4.994327068328857 * u1 + 0.08655325323343277 * x1","sub_t,sub_t,mul_t,u1,sub_t,add_t,sub_t,sub_t,u1,u1,u1,u1,u1,u1,sub_t,u1,x1",0.01959479,False
0.8580193887262084,2,0,"-10.050629615783691 * mul_t(u1,u1) + 4.994327068328857 * u1 + 4.994327068328857 * u1 + 0.08655325323343277 * x1","add_t,mul_t,u1,u1,sub_t,sub_t,u1,u1,x1",0.01959479,False
0.8580193887262084,1,0,-10.050629615783691 * n2_t(u1) + 4.994327068328857 * u1 + 4.994327068328857 * u1 + 0.08655325323343277 * x1,"add_t,add_t,n2_t,u1,u1,sub_t,u1,x1",0.01959479,False
0.8580193887262084,1,0,0.043276626616716385 * x1 + -10.050629615783691 * n2_t(u1) + 0.043276626616716385 * x1 + 9.988654136657715 * u1,"sub_t,sub_t,x1,n2_t,u1,sub_t,x1,u1",0.01959479,False
0.8580193887262084,1,0,"5.025314807891846 * mul_t(sub_t(sub_t(u1,sub_t(add_t(u1,u1),sub_t(u1,u1))),u1),u1) + 4.994327068328857 * u1 + 4.994327068328857 * u1 + 0.08655325323343277 * x1","add_t,mul_t,sub_t,sub_t,u1,sub_t,add_t,u1,u1,sub_t,u1,u1,u1,u1,sub_t,u1,sub_t,u1,x1",0.01959479,False
0.8580193887262084,1,0,"-5.025314807891846 * mul_t(add_t(u1,sub_t(add_t(u1,u1),u1)),u1) + 4.994327068328857 * u1 + 4.994327068328857 * u1 + 0.08655325323343277 * x1","sub_t,sub_t,mul_t,add_t,u1,sub_t,add_t,u1,u1,u1,u1,u1,sub_t,u1,x1",0.01959479,False
0.8580193887262084,1,0,0.08655325323343277 * x1 + -10.050629615783691 * n2_t(u1) + 4.994327068328857 * u1 + 4.994327068328857 * u1,"add_t,sub_t,x1,n2_t,u1,add_t,u1,u1",0.01959479,False
0.8580193887262084,1,0,"0.08655325323343277 * x1 + -5.025314807891846 * mul_t(add_t(u1,sub_t(u1,u1)),add_t(u1,u1)) + 4.994327068328857 * u1 + 4.994327068328857 * u1","sub_t,sub_t,sub_t,x1,mul_t,add_t,u1,sub_t,u1,u1,add_t,u1,u1,u1,u1",0.01959479,False
0.8580193887262084,1,0,"4.994327068328857 * u1 + 0.08655325323343277 * x1 + 4.994327068328857 * u1 + -10.050629615783691 * mul_t(u1,u1)","add_t,add_t,u1,sub_t,x1,u1,mul_t,u1,u1",0.01959479,False
0.8580193887262084,1,0,-10.050629615783691 * n2_t(u1) + 0.08655325323343277 * x1 + 4.994327068328857 * u1 + 4.994327068328857 * u1,"add_t,n2_t,u1,sub_t,x1,add_t,u1,u1",0.01959479,False
0.8580193887262084,1,0,"5.025314807891846 * mul_t(sub_t(div_t(n2_t(u1),sub_t(sub_t(u1,sub_t(u1,sub_t(u1,u1))),u1)),u1),u1) + 4.994327068328857 * u1 + 4.994327068328857 * u1 + 0.08655325323343277 * x1","add_t,mul_t,sub_t,div_t,n2_t,u1,sub_t,sub_t,u1,sub_t,u1,sub_t,u1,u1,u1,u1,u1,sub_t,u1,sub_t,u1,x1",0.01959479,False
