r,count_on_policy,count_off_policy,expression,traversal,nmse_test,success
0.5565656873158202,1,0,"-128463564347.90791 * u1 + -2.323454684906897 * mul(u1,add(u1,sub(n3(u1),x1))) + 128463564352.827 * u1","add,u1,sub,mul,u1,add,u1,sub,n3,u1,x1,u1",0.43067048823550746,False
0.5534016549581984,1,0,"-0.7641740082860269 * mul(diff(div(n2(u1),u1),x1),x1) + 0.49973651056647966 * div(u1,u1)","add,mul,diff,div,n2,u1,u1,x1,x1,div,u1,u1",0.46379104525260195,False
0.5433406310477102,1,0,"-0.8985851450528134 * mul(x1,diff(u1,x1)) + 0.6743833885623554 * u1","sub,mul,x1,diff,u1,x1,u1",0.5040877384275141,False
0.5400063123316677,1,0,"-0.01838874245425936 * diff2(mul(n2(mul(x1,u1)),div(u1,u1)),x1) + 0.6446527496227914 * u1 + -0.9196700853759887 * mul(diff(u1,x1),x1)","add,sub,diff2,mul,n2,mul,x1,u1,div,u1,u1,x1,u1,mul,diff,u1,x1,x1",0.49487033526865265,False
0.5385312659194046,1,0,"0.1650830371440145 * n2(diff(u1,x1)) + 0.7611250911054882 * u1","add,n2,diff,u1,x1,u1",0.5244969788847972,False
0.5385312659194046,2,0,"0.1650830371440145 * n2(diff(u1,x1)) + 0.7611250911054882 * u1","sub,n2,diff,u1,x1,u1",0.5244969788847972,False
0.5385312659194046,4,0,"0.7611250911054874 * u1 + 0.16508303714401468 * n2(diff(u1,x1))","sub,u1,n2,diff,u1,x1",0.5244969788847972,False
0.5360850694569829,1,0,"0.18823322471063794 * n2(add(diff(u1,x1),mul(x1,u1))) + 0.8031413624540062 * u1","add,n2,add,diff,u1,x1,mul,x1,u1,u1",0.5351764747801477,False
0.5350923779090272,1,0,"-0.9603396950284233 * diff(mul(x1,n2(u1)),x1) + 1.405926506843038 * u1 + 0.00332237364495199 * mul(n3(diff(mul(u1,x1),x1)),add(x1,u1))","add,diff,mul,x1,n2,u1,x1,sub,u1,mul,n3,diff,mul,u1,x1,x1,add,x1,u1",0.515586387226697,False
0.5350386009540672,1,0,"-0.9539074252009818 * diff(mul(x1,n2(u1)),x1) + 0.7022117685352073 * u1 + 0.7022117685352072 * u1","add,add,diff,mul,x1,n2,u1,x1,u1,u1",0.5158175755636045,False
0.533036048920227,1,0,"0.3805625455527436 * u1 + 0.16508303714401476 * n2(diff(u1,x1)) + 0.3805625455527437 * u1","sub,add,u1,n2,diff,u1,x1,u1",0.5244969788847972,False
0.5283048669899192,1,0,"0.5297630279079887 * n2(u1) + -0.9869985075338683 * mul(diff(u1,x1),x1)","add,n2,u1,mul,diff,u1,x1,x1",0.57054057123912,False
0.5275138273810125,1,0,"1.8144598194047854 * u1 + -0.8044986272751087 * mul(mul(add(u1,u1),add(n2(u1),sub(u1,mul(diff(u1,x1),u1)))),u1) + 1.8144598194047863 * u1","sub,sub,u1,mul,mul,add,u1,u1,add,n2,u1,sub,u1,mul,diff,u1,x1,u1,u1,u1",0.5491571536895414,False
0.5254097252758638,1,0,"0.15029641194907195 * n2(sub(diff(u1,x1),u1)) + 0.6608377241935236 * u1","add,n2,sub,diff,u1,x1,u1,u1",0.5842638282318584,False
0.5245915907210348,1,0,"21.411887333182463 * n3(u1) + -11.097463942023456 * mul(n3(u1),sub(u1,sub(sub(u1,u1),u1))) + 0.3165159736970552 * n2(sub(u1,x1))","sub,add,n3,u1,mul,n3,u1,sub,u1,sub,sub,u1,u1,u1,n2,sub,u1,x1",0.562651018195441,False
0.5244533459165691,1,0,"896765.2272237629 * n3(sub(n3(sub(x1,x1)),n3(sub(n2(u1),u1))))","n3,sub,n3,sub,x1,x1,n3,sub,n2,u1,u1",0.6150035633776753,False
0.5239198047280673,1,0,"-0.8440493442239543 * mul(sub(x1,n3(u1)),diff(u1,x1)) + 0.7256848020759434 * u1 + -0.0001757179416511305 * n2(diff2(n2(u1),x1))","sub,sub,mul,sub,x1,n3,u1,diff,u1,x1,u1,n2,diff2,n2,u1,x1",0.5657977120881931,False
0.522509545501364,1,0,"-0.027730678631084662 * diff2(n3(u1),x1) + -1.2577716812839945 * mul(x1,diff(u1,x1))","sub,diff2,n3,u1,x1,mul,x1,diff,u1,x1",0.5983296849685894,False
0.5215205724376857,1,0,"-0.037702988752559764 * diff2(n2(u1),x1) + 0.24509714300474347 * n2(diff(u1,x1))","add,diff2,n2,u1,x1,n2,diff,u1,x1",0.6032005802747475,False
0.5210363866953978,1,0,"0.04369610136696097 * div(n2(diff(u1,x1)),u1) + 0.8998397077860338 * u1","sub,div,n2,diff,u1,x1,u1,u1",0.6055992641899783,False
0.5180639418391733,1,0,"-0.5315852076672662 * mul(add(x1,x1),diff(u1,x1))","mul,add,x1,x1,diff,u1,x1",0.6476860211472691,False
0.5180639418391733,6,0,"-1.0631704153345325 * mul(x1,diff(u1,x1))","mul,x1,diff,u1,x1",0.6476860211472691,False
0.5180639418391733,10,0,"-1.0631704153345325 * mul(diff(u1,x1),x1)","mul,diff,u1,x1,x1",0.6476860211472691,False
0.5180639418391733,1,0,"1.0631704153345327 * mul(diff(u1,x1),sub(u1,add(u1,x1)))","mul,diff,u1,x1,sub,u1,add,u1,x1",0.6476860211472691,False
0.5180639418391715,1,0,"-0.04429876730560499 * mul(diff3(mul(n3(x1),x1),x1),diff(u1,x1))","mul,diff3,mul,n3,x1,x1,x1,diff,u1,x1",0.6476860211472782,False
0.5174207504202257,1,0,"-1.05885087552728 * mul(sub(add(diff(u1,x1),n2(u1)),u1),x1)","mul,sub,add,diff,u1,x1,n2,u1,u1,x1",0.6510682954626126,False
0.5154889965562939,1,0,"1.0457445939910046 * mul(x1,add(sub(sub(u1,n2(u1)),diff(u1,x1)),mul(mul(x1,x1),u1)))","mul,x1,add,sub,sub,u1,n2,u1,diff,u1,x1,mul,mul,x1,x1,u1",0.6613307403960738,False
0.513786766904262,1,0,"128.17700643934822 * n2(mul(x1,sub(n2(u1),u1)))","n2,mul,x1,sub,n2,u1,u1",0.6705050048401133,False
0.5120054828222252,1,0,"0.14089377960763524 * n2(sub(diff(u1,x1),x1))","n2,sub,diff,u1,x1,x1",0.6802390202284943,False
0.5120054828222252,2,0,"0.14089377960763524 * n2(sub(x1,diff(u1,x1)))","n2,sub,x1,diff,u1,x1",0.6802390202284943,False
0.5116685178480391,1,0,"-0.021876841845442287 * diff2(u1,x1) + 0.26799071618482084 * n2(div(sub(u1,sub(n2(mul(u1,n2(u1))),u1)),u1))","add,diff2,u1,x1,n2,div,sub,u1,sub,n2,mul,u1,n2,u1,u1,u1",0.6538742678704961,False
0.5100501628345117,1,0,"0.13293772978607685 * n2(add(sub(x1,diff(u1,x1)),u1))","n2,add,sub,x1,diff,u1,x1,u1",0.6910840185133423,False
0.5097421605585973,1,0,"-0.5027724676245428 * mul(add(diff(u1,x1),u1),diff(div(mul(n2(x1),u1),u1),x1))","mul,add,diff,u1,x1,u1,diff,div,mul,n2,x1,u1,u1,x1",0.6928077678839617,False
0.5077100177305284,1,0,"0.19274075120578504 * n2(add(n3(u1),diff(u1,x1)))","n2,add,n3,u1,diff,u1,x1",0.7042874520073741,False
0.5074471276889084,1,0,"0.19018510488489052 * n2(add(mul(u1,u1),diff(u1,x1)))","n2,add,mul,u1,u1,diff,u1,x1",0.7057861740565521,False
0.5072480887045647,1,0,"-2.520280786155767 * mul(add(mul(x1,n2(u1)),diff(u1,x1)),mul(u1,x1))","mul,add,mul,x1,n2,u1,diff,u1,x1,mul,u1,x1",0.7069229789453751,False
0.506561060968146,1,0,"0.048677421495792864 * n2(sub(n3(u1),add(diff(u1,x1),diff(u1,x1))))","n2,sub,n3,u1,add,diff,u1,x1,diff,u1,x1",0.7108608300893003,False
0.5063248347709535,2,0,"-1.1386772495788497 * mul(diff(n2(u1),x1),x1)","mul,diff,n2,u1,x1,x1",0.7122198142403239,False
0.5058600418580723,1,0,"0.19491159068363403 * n2(sub(sub(u1,diff(u1,x1)),u1))","n2,sub,sub,u1,diff,u1,x1,u1",0.7149012213929684,False
